 VARIABLES = "x", "y", "t", "Value"
 ZONE I=                    9 , J=                    9 , K=                    1 DATAPACKING=POINT
  0.10000000149011612       0.10000000149011612       9.99999974737875164E-005  9.99999909312467485E-009
  0.20000000298023224       0.10000000149011612       9.99999974737875164E-005 -7.99999912548814473E-008
  0.30000000447034836       0.10000000149011612       9.99999974737875164E-005 -6.99999921617567724E-008
  0.40000000596046448       0.10000000149011612       9.99999974737875164E-005 -5.99999930686320976E-008
  0.50000000745058060       0.10000000149011612       9.99999974737875164E-005 -4.99999939755074227E-008
  0.60000000894069672       0.10000000149011612       9.99999974737875164E-005 -3.99999948823827479E-008
  0.70000001043081284       0.10000000149011612       9.99999974737875164E-005 -2.99999957892580730E-008
  0.80000001192092896       0.10000000149011612       9.99999974737875164E-005 -1.99999966961333982E-008
  0.90000001341104507       0.10000000149011612       9.99999974737875164E-005  8.99999918381220736E-008
  0.10000000149011612       0.20000000298023224       9.99999974737875164E-005 -7.99999912548814473E-008
  0.20000000298023224       0.20000000298023224       9.99999974737875164E-005 -6.20683940541629893E-008
  0.30000000447034836       0.20000000298023224       9.99999974737875164E-005 -6.19007984283924995E-008
  0.40000000596046448       0.20000000298023224       9.99999974737875164E-005 -5.90713068205802390E-008
  0.50000000745058060       0.20000000298023224       9.99999974737875164E-005 -6.36477806552469644E-008
  0.60000000894069672       0.20000000298023224       9.99999974737875164E-005 -4.80413939206695541E-008
  0.70000001043081284       0.20000000298023224       9.99999974737875164E-005 -5.78796195894978013E-008
  0.80000001192092896       0.20000000298023224       9.99999974737875164E-005 -1.76595854977661708E-007
  0.90000001341104507       0.20000000298023224       9.99999974737875164E-005 -7.19999921293932946E-007
  0.10000000149011612       0.30000000447034836       9.99999974737875164E-005  2.99999972793740245E-008
  0.20000000298023224       0.30000000447034836       9.99999974737875164E-005 -2.92142753444980151E-008
  0.30000000447034836       0.30000000447034836       9.99999974737875164E-005 -5.64716481604612379E-008
  0.40000000596046448       0.30000000447034836       9.99999974737875164E-005 -6.21445035524165731E-008
  0.50000000745058060       0.30000000447034836       9.99999974737875164E-005 -7.04650646887412795E-008
  0.60000000894069672       0.30000000447034836       9.99999974737875164E-005 -1.85058212821876959E-008
  0.70000001043081284       0.30000000447034836       9.99999974737875164E-005  2.24431147558993633E-008
  0.80000001192092896       0.30000000447034836       9.99999974737875164E-005  8.26481105314141264E-008
  0.90000001341104507       0.30000000447034836       9.99999974737875164E-005  2.69999975514366234E-007
  0.10000000149011612       0.40000000596046448       9.99999974737875164E-005  3.99999963724986994E-008
