 VARIABLES = "x", "y", "Value"
 ZONE I=          40 , J=          40 DATAPACKING=POINT
   1.0000000000000000       0.15643446935755390       0.15643446935755390     
   2.0000000000000000       0.15643446935755390       0.30901700268934790     
   3.0000000000000000       0.15643446935755390       0.45399051142368685     
   4.0000000000000000       0.15643446935755390       0.58778526643777596     
   5.0000000000000000       0.15643446935755390       0.70710679664085752     
   6.0000000000000000       0.15643446935755390       0.80901700979069335     
   7.0000000000000000       0.15643446935755390       0.89100653807955654     
   8.0000000000000000       0.15643446935755390       0.95105652710120292     
   9.0000000000000000       0.15643446935755390       0.98768834674930805     
   10.000000000000000       0.15643446935755390       0.99999999999999900     
   11.000000000000000       0.15643446935755390       0.98768833307337189     
   12.000000000000000       0.15643446935755390       0.95105650008607745     
   13.000000000000000       0.15643446935755390       0.89100649839044388     
   14.000000000000000       0.15643446935755390       0.80901695840487131     
   15.000000000000000       0.15643446935755390       0.70710673482361552     
   16.000000000000000       0.15643446935755390       0.58778519571125987     
   17.000000000000000       0.15643446935755390       0.45399043352941831     
   18.000000000000000       0.15643446935755390       0.30901691954534233     
   19.000000000000000       0.15643446935755390       0.15643438301109283     
   20.000000000000000       0.15643446935755390      -8.74227800037247454E-008
   21.000000000000000       0.15643446935755390      -0.15643455570401374     
   22.000000000000000       0.15643446935755390      -0.30901708583335102     
   23.000000000000000       0.15643446935755390      -0.45399058931795194     
   24.000000000000000       0.15643446935755390      -0.58778533716428760     
   25.000000000000000       0.15643446935755390      -0.70710685845809407     
   26.000000000000000       0.15643446935755390      -0.80901706117650929     
   27.000000000000000       0.15643446935755390      -0.89100657776866232     
   28.000000000000000       0.15643446935755390      -0.95105655411632106     
   29.000000000000000       0.15643446935755390      -0.98768836042523678     
   30.000000000000000       0.15643446935755390      -0.99999999999999145     
   31.000000000000000       0.15643446935755390      -0.98768831939742818     
   32.000000000000000       0.15643446935755390      -0.95105647307094476     
   33.000000000000000       0.15643446935755390      -0.89100645870132444     
   34.000000000000000       0.15643446935755390      -0.80901690701904316     
   35.000000000000000       0.15643446935755390      -0.70710667300636820     
   36.000000000000000       0.15643446935755390      -0.58778512498473934     
   37.000000000000000       0.15643446935755390      -0.45399035563514628     
   38.000000000000000       0.15643446935755390      -0.30901683640133443     
   39.000000000000000       0.15643446935755390      -0.15643429666463060     
   40.000000000000000       0.15643446935755390       1.74845560007448829E-007
   1.0000000000000000       0.30901700268934790       0.11025527260598586     
   2.0000000000000000       0.30901700268934790        0.0000000000000000     
   3.0000000000000000       0.30901700268934790       0.41267831415722389     
   4.0000000000000000       0.30901700268934790       0.55046911731476533     
   5.0000000000000000       0.30901700268934790       0.67470554314893971     
   6.0000000000000000       0.30901700268934790       0.78232847836874631     
   7.0000000000000000       0.30901700268934790       0.87068788898184535     
   8.0000000000000000       0.30901700268934790       0.93760807293003090     
   9.0000000000000000       0.30901700268934790       0.98144123309762221     
   10.000000000000000       0.30901700268934790        1.0011080515474287     
   11.000000000000000       0.30901700268934790       0.99612426591189185     
   12.000000000000000       0.30901700268934790       0.96661259354041051     
   13.000000000000000       0.30901700268934790       0.91329970979075570     
   14.000000000000000       0.30901700268934790       0.83749835486907132     
   15.000000000000000       0.30901700268934790       0.74107500980746854     
   16.000000000000000       0.30901700268934790       0.62640393750396728     
   17.000000000000000       0.30901700268934790       0.49630872048697322     
   18.000000000000000       0.30901700268934790       0.35399273493863320     
   19.000000000000000       0.30901700268934790       0.20296027293745472     
   20.000000000000000       0.30901700268934790       4.69302551524614087E-002
   21.000000000000000       0.30901700268934790      -0.11025534133115419     
   22.000000000000000       0.30901700268934790      -0.26472608524391322     
